"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","Abundance_P","AA_Genus","Phylum_Genus"
"694","Otu00123","LC-9m-E1",0.00312046763064211,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0.312046763064211,227.794137036874,"Bacteroidetes|Bacteroidia_unclassified"
"1119","Otu00193","LC-5m-E1",0.00311636801473192,5,86666.66667,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",0.311636801473192,270.085227953821,"Verrucomicrobia|Prosthecobacter"
"702","Otu00125","LC-19m-E1",0.00309995905714453,19,397000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.309995905714453,1230.68374568638,"Verrucomicrobia|Opitutaceae_unclassified"
"736","Otu00132","LC-9m-E1",0.00307651738232321,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV_unclassified",0.307651738232321,224.585768909594,"Proteobacteria|alfIV_unclassified"
"792","Otu00138","LC-17m-E1",0.00307583106589377,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured",0.307583106589377,1336.96123674435,"Bacteroidetes|uncultured"
"371","Otu00066","LC-13m-E1",0.00305737066123134,13,95333.33333,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured",0.305737066123134,291.46933636053,"Planctomycetes|uncultured"
"696","Otu00123","LC-13m-E1",0.00305737066123134,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0.305737066123134,291.46933636053,"Bacteroidetes|Bacteroidia_unclassified"
"764","Otu00135","LC-13m-E1",0.00305737066123134,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-B",0.305737066123134,291.46933636053,"Bacteroidetes|bacI-B"
"1026","Otu00180","LC-13m-E1",0.00305737066123134,13,95333.33333,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",0.305737066123134,291.46933636053,"Epsilonbacteraeota|Sulfurovum"
"236","Otu00038","LC-13m-E1",0.00305737066123134,13,95333.33333,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betI","betI-A",0.305737066123134,291.46933636053,"Proteobacteria|betI-A"
"814","Otu00141","LC-15point5m-E1",0.00301248027542677,15.5,585000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",0.301248027542677,1762.30096112466,"Epsilonbacteraeota|Sulfuricurvum"
"828","Otu00142","LC-15point5m-E1",0.00301248027542677,15.5,585000,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",0.301248027542677,1762.30096112466,"Proteobacteria|Caulobacter"
"889","Otu00157","LC-15point5m-E1",0.00301248027542677,15.5,585000,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfomonile",0.301248027542677,1762.30096112466,"Proteobacteria|Desulfomonile"
"1357","Otu00241","LC-15point5m-E1",0.00301248027542677,15.5,585000,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0.301248027542677,1762.30096112466,"Firmicutes|Clostridiales_unclassified"
"667","Otu00119","LC-13m-E1",0.00299742221689347,13,95333.33333,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",0.299742221689347,285.754251333853,"Proteobacteria|Desulfobulbus"
"848","Otu00147","LC-5m-E1",0.0029747149231532,5,86666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","gamIV","gamIV-A",0.29747149231532,257.808626683193,"Proteobacteria|gamIV-A"
"1215","Otu00218","Cadagno15m-E2",0.00292637847828319,15,905000,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",0.292637847828319,2648.37252284629,"Bacteria_unclassified|Bacteria_unclassified"
"631","Otu00116","LC-19m-E1",0.00292448967655144,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",0.292448967655144,1161.02240159092,"Proteobacteria|Bdellovibrio"
"999","Otu00176","LC-19m-E1",0.00292448967655144,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17_ge",0.292448967655144,1161.02240159092,"Bacteroidetes|Bacteroidetes_vadinHA17_ge"
"1287","Otu00233","LC-19m-E1",0.00292448967655144,19,397000,"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified",0.292448967655144,1161.02240159092,"Firmicutes|Firmicutes_unclassified"
"1443","Otu00270","LC-19m-E1",0.00292448967655144,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified",0.292448967655144,1161.02240159092,"Proteobacteria|Myxococcales_unclassified"
"1276","Otu00228","LC-3m-E1",0.00291178611607438,3,95666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIII","unclassified",0.291178611607438,278.560871780822,"Proteobacteria|unclassified"
"659","Otu00118","LC-5m-E1",0.00290388837736384,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group_ge",0.290388837736384,251.670326047879,"Bacteroidetes|NS11-12_marine_group_ge"
"359","Otu00059","LC-9m-E1",0.0029007163890476,9,73000,"Bacteria","Chloroflexi","SL56_marine_group","SL56_marine_group_or","SL56_marine_group_fa","SL56_marine_group_ge",0.29007163890476,211.752296400475,"Chloroflexi|SL56_marine_group_ge"
"784","Otu00137","LC-17m-E1",0.00289837927363066,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",0.289837927363066,1259.82885770141,"Bacteroidetes|uncultured"
"735","Otu00132","LC-3m-E1",0.00287869763748263,3,95666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV_unclassified",0.287869763748263,275.395407328767,"Proteobacteria|alfIV_unclassified"
"907","Otu00160","LC-15point5m-E1",0.00286902883373978,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2_ge",0.286902883373978,1678.38186773777,"Bacteroidetes|Bacteroidetes_BD2-2_ge"
"997","Otu00176","LC-15point5m-E1",0.00286902883373978,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17_ge",0.286902883373978,1678.38186773777,"Bacteroidetes|Bacteroidetes_vadinHA17_ge"
"964","Otu00167","LC-19m-E1",0.00286599988302041,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","ST-12K33","ST-12K33_ge",0.286599988302041,1137.8019535591,"Bacteroidetes|ST-12K33_ge"
"184","Otu00028","Cadagno7m-E2",0.00285087719298246,7,157333.3333,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.285087719298246,448.538011600877,"Armatimonadetes|Armatimonas"
"231","Otu00038","LC-17m-E1",0.00283922867620963,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betI","betI-A",0.283922867620963,1234.11806468709,"Proteobacteria|betI-A"
"815","Otu00141","LC-17m-E1",0.00283922867620963,17,434666.6667,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",0.283922867620963,1234.11806468709,"Epsilonbacteraeota|Sulfuricurvum"
"1235","Otu00222","LC-5m-E1",0.00283306183157447,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","37-13_ge",0.283306183157447,245.532025412565,"Bacteroidetes|37-13_ge"
"353","Otu00059","LC-19m-E1",0.00280751008948938,19,397000,"Bacteria","Chloroflexi","SL56_marine_group","SL56_marine_group_or","SL56_marine_group_fa","SL56_marine_group_ge",0.280751008948938,1114.58150552729,"Chloroflexi|SL56_marine_group_ge"
"924","Otu00162","LC-17m-E1",0.0027800780787886,17,434666.6667,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",0.27800780787886,1208.40727167278,"Proteobacteria|Geobacter"
"517","Otu00094","LC-19m-E1",0.00274902029595836,19,397000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","uncultured",0.274902029595835,1091.36105749547,"Proteobacteria|uncultured"
"1004","Otu00178","LC-19m-E1",0.00274902029595836,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured",0.274902029595835,1091.36105749547,"Bacteroidetes|uncultured"
"1075","Otu00187","LC-3m-E1",0.00274634372311561,3,95666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B",0.274634372311561,262.733549520548,"Proteobacteria|alfIV-B"
"205","Otu00034","LC-15point5m-E1",0.00272557739205279,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacIV","bacIV-B",0.272557739205279,1594.46277435088,"Bacteroidetes|bacIV-B"
"352","Otu00059","LC-17m-E1",0.00272092748136756,17,434666.6667,"Bacteria","Chloroflexi","SL56_marine_group","SL56_marine_group_or","SL56_marine_group_fa","SL56_marine_group_ge",0.272092748136756,1182.69647865846,"Chloroflexi|SL56_marine_group_ge"
"360","Otu00059","LC-13m-E1",0.00269767999520412,13,95333.33333,"Bacteria","Chloroflexi","SL56_marine_group","SL56_marine_group_or","SL56_marine_group_fa","SL56_marine_group_ge",0.269767999520412,257.178826200468,"Chloroflexi|SL56_marine_group_ge"
"787","Otu00137","LC-19m-E1",0.00269053050242733,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",0.269053050242733,1068.14060946365,"Bacteroidetes|uncultured"
"899","Otu00159","LC-9m-E1",0.00268096514745308,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","bacVI-B",0.268096514745308,195.710455764075,"Bacteroidetes|bacVI-B"
"1011","Otu00179","LC-17m-E1",0.00266177688394653,17,434666.6667,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_unclassified",0.266177688394653,1156.98568564415,"Chloroflexi|Anaerolineaceae_unclassified"
"1354","Otu00241","LC-17m-E1",0.00266177688394653,17,434666.6667,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0.266177688394653,1156.98568564415,"Firmicutes|Clostridiales_unclassified"
"486","Otu00087","LC-19m-E1",0.0026320407088963,19,397000,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocystis",0.26320407088963,1044.92016143183,"Proteobacteria|Thiocystis"
"688","Otu00122","LC-5m-E1",0.00262058219420639,5,86666.66667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-C",0.262058219420639,227.117123506622,"Actinobacteria|acI-C"
"708","Otu00125","Cadagno15m-E2",0.00261833863846391,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.261833863846391,2369.59646780984,"Verrucomicrobia|Opitutaceae_unclassified"
"484","Otu00087","LC-17m-E1",0.00260262628652549,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocystis",0.260262628652549,1131.27489262984,"Proteobacteria|Thiocystis"
"707","Otu00125","LC-15point5m-E1",0.0025821259503658,15.5,585000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.25821259503658,1510.54368096399,"Verrucomicrobia|Opitutaceae_unclassified"
"793","Otu00138","LC-15point5m-E1",0.0025821259503658,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured",0.25821259503658,1510.54368096399,"Bacteroidetes|uncultured"
"622","Otu00113","LC-3m-E1",0.00258090133015684,3,95666.66667,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.258090133015684,246.906227260274,"Actinobacteria|acIV-B"
"300","Otu00049","LC-13m-E1",0.00257778310652839,13,95333.33333,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",0.257778310652839,245.748656147113,"Proteobacteria|Betaproteobacteriales_unclassified"
"986","Otu00174","LC-19m-E1",0.00257355091536527,19,397000,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",0.257355091536527,1021.69971340001,"Planctomycetes|CL500-3"
"757","Otu00134","Cadagno15m-E2",0.00256699866516069,15,905000,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge",0.256699866516069,2323.13379197043,"Firmicutes|Family_XIII_ge"
"780","Otu00136","Cadagno15m-E2",0.00256699866516069,15,905000,"Bacteria","Bacteroidetes","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified",0.256699866516069,2323.13379197043,"Bacteroidetes|Bacteroidetes_unclassified"
"950","Otu00164","Cadagno15m-E2",0.00256699866516069,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",0.256699866516069,2323.13379197043,"Verrucomicrobia|Pedosphaera"
"301","Otu00050","LC-9m-E1",0.00254911440249637,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.254911440249637,186.085351382235,"Bacteroidetes|Emticicia"
"657","Otu00118","LC-3m-E1",0.00254781285156508,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group_ge",0.254781285156508,243.740762808219,"Bacteroidetes|NS11-12_marine_group_ge"
"638","Otu00116","Cadagno15m-E2",0.00251565869185748,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",0.251565869185748,2276.67111613102,"Proteobacteria|Bdellovibrio"
"811","Otu00141","LC-19m-E1",0.00251506112183424,19,397000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",0.251506112183424,998.479265368193,"Epsilonbacteraeota|Sulfuricurvum"
"1147","Otu00198","LC-19m-E1",0.00251506112183424,19,397000,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiodictyon",0.251506112183424,998.479265368193,"Proteobacteria|Thiodictyon"
"789","Otu00137","Cadagno15m-E2",0.00246431871855427,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",0.246431871855427,2230.20844029161,"Bacteroidetes|uncultured"
"156","Otu00022","LC-19m-E1",0.00245657132830321,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-A",0.245657132830321,975.258817336375,"Bacteroidetes|bacI-A"
"127","Otu00017","LC-15point5m-E1",0.00243867450867881,15.5,585000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae_ge",0.243867450867881,1426.62458757711,"Verrucomicrobia|Pedosphaeraceae_ge"
"1177","Otu00206","Cadagno15m-E2",0.00241297874525105,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified",0.241297874525105,2183.7457644522,"Proteobacteria|Gammaproteobacteria_unclassified"
"1077","Otu00187","LC-5m-E1",0.0024081025568383,5,86666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B",0.24081025568383,208.70222160068,"Proteobacteria|alfIV-B"
"209","Otu00034","LC-13m-E1",0.00239793777351478,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacIV","bacIV-B",0.239793777351478,228.603401067082,"Bacteroidetes|bacIV-B"
"616","Otu00111","LC-9m-E1",0.00237331340922076,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","alfVI","unclassified",0.237331340922076,173.251878873116,"Proteobacteria|unclassified"
"306","Otu00050","Cadagno7m-E2",0.00236842105263158,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.236842105263158,372.631578868421,"Bacteroidetes|Emticicia"
"519","Otu00094","LC-17m-E1",0.00236602389684136,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","uncultured",0.236602389684136,1028.43172057258,"Proteobacteria|uncultured"
"636","Otu00116","LC-17m-E1",0.00236602389684136,17,434666.6667,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",0.236602389684136,1028.43172057258,"Proteobacteria|Bdellovibrio"
"1047","Otu00183","LC-17m-E1",0.00236602389684136,17,434666.6667,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_unclassified","Campylobacterales_unclassified",0.236602389684136,1028.43172057258,"Epsilonbacteraeota|Campylobacterales_unclassified"
"183","Otu00028","Cadagno15m-E2",0.00236163877194784,15,905000,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.236163877194784,2137.28308861279,"Armatimonadetes|Armatimonas"
"943","Otu00164","LC-19m-E1",0.00233959174124115,19,397000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",0.233959174124115,928.817921272738,"Verrucomicrobia|Pedosphaera"
"196","Otu00031","LC-13m-E1",0.00233798932917691,13,95333.33333,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-A",0.233798932917691,222.888316040405,"Actinobacteria|acIV-A"
"743","Otu00133","LC-13m-E1",0.00233798932917691,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea",0.233798932917691,222.888316040405,"Bacteroidetes|Solitalea"
"610","Otu00107","LC-5m-E1",0.00233727601104894,5,86666.66667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acSTL","acSTL-A",0.233727601104894,202.563920965366,"Actinobacteria|acSTL-A"
"1271","Otu00228","LC-5m-E1",0.00233727601104894,5,86666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIII","unclassified",0.233727601104894,202.563920965366,"Proteobacteria|unclassified"
"533","Otu00096","LC-9m-E1",0.00232936316090186,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","bacIII","bacIII-B",0.232936316090186,170.043510745836,"Bacteroidetes|bacIII-B"
"1196","Otu00209","LC-3m-E1",0.0023161935014228,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",0.23161935014228,221.582511643836,"Bacteroidetes|uncultured"
"1348","Otu00240","LC-3m-E1",0.0023161935014228,3,95666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betVII","betVII-A",0.23161935014228,221.582511643836,"Proteobacteria|betVII-A"
"959","Otu00165","Cadagno15m-E2",0.00231029879864462,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",0.231029879864462,2090.82041277339,"Proteobacteria|OM27_clade"
"151","Otu00022","LC-17m-E1",0.00230687329942032,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-A",0.230687329942032,1002.72092755826,"Bacteroidetes|bacI-A"
"1055","Otu00185","LC-17m-E1",0.00230687329942032,17,434666.6667,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured",0.230687329942032,1002.72092755826,"Firmicutes|uncultured"
"806","Otu00139","LC-15point5m-E1",0.00229522306699182,15.5,585000,"Bacteria","Omnitrophicaeota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus",0.229522306699182,1342.70549419022,"Omnitrophicaeota|Candidatus_Omnitrophus"
"1085","Otu00190","LC-19m-E1",0.00228110194771012,19,397000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter",0.228110194771012,905.597473240919,"Proteobacteria|Polymorphobacter"
"630","Otu00113","Cadagno7m-E2",0.00228070175438596,7,157333.3333,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.228070175438596,358.830409280702,"Actinobacteria|acIV-B"
"705","Otu00125","LC-13m-E1",0.00227804088483904,13,95333.33333,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.227804088483904,217.173231013728,"Verrucomicrobia|Opitutaceae_unclassified"
"298","Otu00049","LC-5m-E1",0.00226644946525958,5,86666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",0.226644946525958,196.425620330052,"Proteobacteria|Betaproteobacteriales_unclassified"
"598","Otu00106","LC-5m-E1",0.00226644946525958,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.226644946525958,196.425620330052,"Cyanobacteria|Cyanobium_PCC-6307"
"967","Otu00167","LC-17m-E1",0.00224772270199929,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","ST-12K33","ST-12K33_ge",0.224772270199929,977.010134543949,"Bacteroidetes|ST-12K33_ge"
"442","Otu00076","LC-13m-E1",0.00221809244050117,13,95333.33333,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Lamprocystis",0.221809244050117,211.458145987051,"Proteobacteria|Lamprocystis"
"494","Otu00089","LC-13m-E1",0.00221809244050117,13,95333.33333,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium",0.221809244050117,211.458145987051,"Verrucomicrobia|Terrimicrobium"
"619","Otu00111","LC-13m-E1",0.00221809244050117,13,95333.33333,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","alfVI","unclassified",0.221809244050117,211.458145987051,"Proteobacteria|unclassified"
"800","Otu00138","Cadagno15m-E2",0.0022076188520382,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured",0.22076188520382,1997.89506109457,"Bacteroidetes|uncultured"
"909","Otu00160","Cadagno15m-E2",0.0022076188520382,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2_ge",0.22076188520382,1997.89506109457,"Bacteroidetes|Bacteroidetes_BD2-2_ge"
"945","Otu00164","LC-17m-E1",0.00218857210457826,17,434666.6667,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",0.218857210457826,951.299341529634,"Verrucomicrobia|Pedosphaera"
"893","Otu00159","LC-11m-E1",0.0021849963583394,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","bacVI-B",0.21849963583394,227.967953313911,"Bacteroidetes|bacVI-B"
"1017","Otu00179","LC-19m-E1",0.00216412236064807,19,397000,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_unclassified",0.216412236064807,859.156577177283,"Chloroflexi|Anaerolineaceae_unclassified"
"1481","Otu00278","LC-19m-E1",0.00216412236064807,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacula",0.216412236064807,859.156577177283,"Proteobacteria|Desulfobacula"
"810","Otu00139","Cadagno15m-E2",0.00215627887873498,15,905000,"Bacteria","Omnitrophicaeota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus",0.215627887873498,1951.43238525516,"Omnitrophicaeota|Candidatus_Omnitrophus"
"1200","Otu00209","LC-9m-E1",0.00215356216762625,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",0.215356216762625,157.210038236716,"Bacteroidetes|uncultured"
"697","Otu00123","LC-15point5m-E1",0.00215177162530483,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0.215177162530483,1258.78640080333,"Bacteroidetes|Bacteroidia_unclassified"
"1029","Otu00180","LC-15point5m-E1",0.00215177162530483,15.5,585000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",0.215177162530483,1258.78640080333,"Epsilonbacteraeota|Sulfurovum"
"1128","Otu00196","LC-15point5m-E1",0.00215177162530483,15.5,585000,"Bacteria","Bacteroidetes","Ignavibacteria","SJA-28","SJA-28_fa","SJA-28_ge",0.215177162530483,1258.78640080333,"Bacteroidetes|SJA-28_ge"
"1022","Otu00180","LC-17m-E1",0.00212942150715722,17,434666.6667,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",0.212942150715722,925.58854851532,"Epsilonbacteraeota|Sulfurovum"
"1188","Otu00207","LC-5m-E1",0.00212479637368086,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",0.212479637368086,184.149019059423,"Bacteroidetes|Pedobacter"
"1073","Otu00187","LC-9m-E1",0.00210961191930734,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B",0.210961191930734,154.001670109436,"Proteobacteria|alfIV-B"
"954","Otu00165","LC-19m-E1",0.00210563256711704,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",0.210563256711704,835.936129145464,"Proteobacteria|OM27_clade"
"1114","Otu00193","LC-19m-E1",0.00210563256711704,19,397000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",0.210563256711704,835.936129145464,"Verrucomicrobia|Prosthecobacter"
"1040","Otu00181","Cadagno15m-E2",0.00210493890543177,15,905000,"Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria_fa","Candidatus_Falkowbacteria_ge",0.210493890543177,1904.96970941575,"Patescibacteria|Candidatus_Falkowbacteria_ge"
"308","Otu00050","LC-11m-E1",0.0021040705672898,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.21040705672898,219.524695783766,"Bacteroidetes|Emticicia"
